Age,Income,Debt,Credit_Utilization,Loan_Amount,Loan_Duration,Previous_Defaults,Payment_History,Employment_Length,Num_Credit_Cards,Monthly_Expenses,Existing_Loans,Credit_History_Length,Savings,Creditworthy,DTI_Ratio,Savings_to_Income,Expense_to_Income,Risk_Flag_Count
65,72391.45,21840.01,0.035,13095.26,48,0,95.16,4.1,2,2662.1,1,13.5,1052.86,1,0.30169322481727207,0.01454398274914311,0.4412841571699243,0
63,54915.35,9067.26,0.6768,22500.31,12,0,61.92,5.9,7,1985.25,3,32.0,10982.51,1,0.1651133972529518,0.19998980248327672,0.4338131323858664,0
43,29975.44,12007.16,0.2409,15976.88,48,0,92.05,1.3,9,792.22,0,9.1,12420.68,1,0.40056659717420107,0.41436189092088854,0.317147638189226,0
65,49316.24,16496.16,0.2751,36476.44,60,1,77.03,6.1,7,1676.03,0,23.2,659.5,1,0.3344975204854527,0.013372876764056367,0.40782427856609055,1
56,86355.83,19693.0,0.0995,33034.46,36,0,96.26,0.1,4,3585.07,3,16.5,12848.19,1,0.22804482337523657,0.14878196411118066,0.4981810724244307,0
58,67911.96,18563.83,0.1985,21680.71,60,0,86.68,3.8,8,3764.07,2,31.3,17372.15,1,0.2733514096740346,0.25580398503804336,0.6651087672824477,0
21,69079.29,14601.45,0.9822,13806.44,60,0,66.6,9.3,6,1892.94,1,0.9,22541.05,1,0.21137232301878944,0.3263069148463121,0.3288290890029584,1
47,72797.14,11602.85,0.4171,2000.0,24,0,98.38,6.5,6,3236.4,3,17.3,30802.3475,1,0.15938606928569743,0.4231257917491934,0.5334934861378691,0
47,63415.33,18297.77,0.9192,5664.0,12,0,66.19,9.5,3,1944.85,1,15.0,8894.03,1,0.2885385915315975,0.14025047255702602,0.36802142320527187,1
39,57412.17,14052.9,0.1696,2000.0,12,0,73.45,0.8,2,1458.62,3,11.2,30802.3475,1,0.24477214499565558,0.5365125111881939,0.3048733395671184,0
28,68246.14,29442.84,0.21,5537.67,24,0,99.15,6.3,3,3677.77,2,6.6,7957.06,1,0.4314213228699613,0.11659355386082507,0.6466774531036236,0
19,44076.68,19691.27,0.5567,38788.48,24,0,68.47,3.2,7,2389.78,1,0.2,11212.13,1,0.44675029969483293,0.2543778251843292,0.6506243210547931,0
61,26710.74,7612.68,0.3525,7049.59,48,0,85.25,2.0,3,912.5,4,29.7,11651.3,1,0.28500445886991504,0.43620281577986214,0.4099474593212338,0
29,69459.94,11179.2,0.641,9390.57,12,1,99.1,2.2,7,3729.16,0,1.9,13395.43,1,0.1609445674706753,0.19285115996079394,0.6442550914866287,1
47,79754.76,15385.54,0.4236,10794.76,60,1,87.56,0.5,3,2996.48,4,16.4,14725.74,1,0.19291061749552119,0.18463775704190402,0.4508540932171215,1
53,32635.36,25395.45,0.8054,45985.45,48,1,86.51,6.0,4,867.31,3,8.6,8305.52,0,0.7781574954044277,0.2544945114668723,0.3189093057248668,2
35,71438.43,26288.84,0.4329,19375.48,12,0,84.86,5.0,5,2320.19,2,9.3,14644.98,1,0.36799296960518324,0.20500142570035484,0.38973812833807053,0
43,88615.31,11830.92,0.5709,29942.04,36,0,82.22,0.8,2,4137.06,2,4.5,2917.79,1,0.13350875824805547,0.032926477376957475,0.5602273467128849,0
24,54955.08,7530.93,0.3247,21753.95,60,0,97.97,3.9,5,1751.55,3,3.6,7261.1,1,0.13703792260629885,0.13212791246719816,0.38246873627729283,0
18,38639.96,6508.02,0.7,2000.0,60,0,81.75,0.7,6,1709.2,1,0.0,1941.93,1,0.16842719298445374,0.050257039602260016,0.530808002893098,0
43,57460.37,17019.43,0.6516,35326.39,48,1,86.53,1.9,9,1786.06,2,14.1,5579.16,1,0.29619422916531524,0.09709578967039202,0.37300003462607356,1
40,43989.32,33430.27,0.3991,24010.97,12,1,89.55,0.2,4,1405.3,0,10.6,4926.02,1,0.7599633274449351,0.11198218112687394,0.383356687478157,1
43,42665.4,19312.75,0.2805,18782.87,24,0,81.11,4.9,5,2027.27,4,6.4,274.96,1,0.45265601633987596,0.006444566322911666,0.570186614901766,0
62,63663.68,2248.7,0.6118,37601.27,36,0,95.51,0.1,4,3438.06,0,20.8,3298.58,1,0.0353215522565563,0.051812587647276864,0.648041709171571,0
23,22925.41,9191.97,0.9343,16534.51,60,0,60.91,1.5,5,1144.88,2,1.1,12155.47,0,0.40095117163004057,0.530218216357735,0.5992721613005276,1
23,26121.42,10008.69,0.14,18555.85,24,0,75.81,1.6,1,703.53,1,4.0,6028.9,1,0.3831602569698294,0.23080291958741894,0.3231968246625491,0
61,55385.82,8423.98,0.7931,16548.97,24,1,84.67,6.9,8,3088.73,4,22.3,25678.77,1,0.152096330790948,0.4636343742773216,0.6692102779977039,1
25,54553.83,11896.85,0.5421,30762.91,24,0,60.76,3.0,9,1655.58,2,3.2,5193.22,1,0.2180754311802109,0.09519441622897615,0.36417168143163964,0
41,61871.09,17955.16,0.525,28138.23,24,1,97.48,4.3,3,3046.87,2,17.1,6147.63,1,0.2902027425039675,0.09936191523214863,0.59094546418059,1
39,92504.51,20455.85,0.9525,22786.19,48,0,93.06,1.4,3,4557.21,3,6.5,14984.57,1,0.22113354256758797,0.1619874533667387,0.5911767977519025,1
36,57090.28,23734.11,0.6038,9482.32,60,0,68.76,4.0,9,2286.47,0,4.7,897.01,1,0.41572943764830494,0.015712131732131773,0.4806009008804896,0
54,66963.44,19193.62,0.8239,16297.66,24,0,73.27,0.8,9,2933.08,4,19.6,25830.19,1,0.286628345253968,0.38573570891241943,0.5256145741538127,1
35,35489.34,0.0,0.5142,9479.16,24,1,87.09,24.4,7,1000.74,1,12.5,6823.76,1,0.0,0.1922763286048071,0.33837991914365334,1
48,70358.75,6541.56,0.2549,31603.68,12,0,73.64,3.6,5,4040.6,3,16.6,13391.48,1,0.09297436352844567,0.19033140867070078,0.6891424307468632,0
54,44472.18,13735.25,0.6906,4252.73,60,0,94.27,10.6,1,1207.72,1,4.1,12290.37,1,0.3088503869091002,0.27636086199785215,0.3258810339334415,0
47,56428.42,16178.24,0.9147,35943.71,36,0,69.94,0.6,9,3122.54,0,20.4,3662.24,1,0.28670375671892456,0.06490062985876796,0.664035604742007,1
59,52823.03,21891.35,0.8344,32876.53,24,0,92.73,4.5,6,1759.03,0,12.6,30802.3475,1,0.4144281386278972,0.583123450120466,0.39960524793069224,1
50,75659.48,15345.47,0.2044,10814.71,48,0,78.58,5.6,3,2878.56,4,22.7,395.33,1,0.20282283198083279,0.005225121822074047,0.45655508073203055,0
27,28800.47,15405.66,0.3206,15835.16,24,0,78.13,7.8,5,1447.55,4,7.1,26534.37,1,0.5349100205470636,0.9213172562488974,0.6031359904681022,0
54,12000.0,16902.38,0.5165,12875.7,24,1,66.74,3.3,9,651.65,1,20.0,1026.32,0,1.408531666549289,0.08552666665953944,0.6516499999456957,1
29,50731.35,12959.83,0.5702,24302.34,24,0,99.33,0.2,1,2444.23,4,3.3,3709.43,1,0.255459986768429,0.07311908711135975,0.5781584759605618,0
47,64370.63,15695.08,0.1999,34124.48,60,1,73.79,1.5,1,1870.15,4,7.5,23055.39,1,0.2438236195568721,0.35816629415685125,0.34863415193623815,1
44,58045.39,24006.66,0.2354,31856.19,60,0,68.18,1.6,4,2132.48,3,15.4,2408.66,1,0.413584265685637,0.041496146377145604,0.44085774941918976,0
56,79644.08,14328.71,0.7537,15670.7,24,0,61.3,1.9,6,3610.74,0,5.2,658.06,1,0.17990929143534698,0.008262509906470606,0.5440313956725468,0
26,63747.45,14758.3,0.7257,32548.07,48,1,79.74,0.5,3,3689.63,2,4.4,12869.42,1,0.23151200557463064,0.2018813301520001,0.6945463700792024,1
38,43723.03,14731.32,0.8324,31718.22,36,1,61.29,0.0,3,1683.6,1,6.3,3391.87,0,0.3369235846569434,0.0775762795927552,0.4620722763161182,2
29,12000.0,25382.19,0.9243,18111.66,12,1,78.21,3.7,4,421.02,1,1.1,5091.47,0,2.1151824998237347,0.4242891666313092,0.42101999996491496,2
46,50253.76,6135.57,0.3121,19905.42,36,1,96.11,6.7,1,1726.01,4,15.2,5947.94,1,0.12209175989772522,0.11835810892322567,0.4121506529976632,1
50,75559.18,29206.78,0.8524,35417.14,48,0,79.92,1.3,5,4039.85,3,16.2,11305.12,1,0.38654178088768915,0.1496194109021615,0.641592457718022,1
60,47159.04,5588.95,0.6627,30583.62,48,2,61.73,5.9,8,1447.16,2,19.7,13228.28,0,0.11851280263299437,0.2805035895497342,0.3682415926963687,1
32,55566.41,9766.24,0.9486,32247.84,36,0,70.57,6.6,6,2583.27,3,3.8,4066.03,1,0.17575798040262527,0.07317424321504351,0.5578773219188017,1
19,63427.21,20957.91,0.2766,45853.84,36,0,61.95,2.6,3,3379.21,1,0.7,23429.82,1,0.33042459221633075,0.3693969827717568,0.6393237224112598,0
69,34694.15,23242.53,0.2743,25472.67,24,0,95.28,3.7,4,1854.2,4,6.2,2412.87,1,0.6699264861462255,0.06954688326217685,0.6413300224781028,0
56,67464.72,3772.01,0.7002,23256.65,36,0,69.6,1.9,5,1979.64,0,6.7,14243.85,1,0.05591085236763881,0.2111303507935536,0.3521200414030901,0
61,54915.35,6258.39,0.9198,33579.37,36,0,62.6,2.4,5,4513.48,3,16.0,12863.25,1,0.11396431052312397,0.2342377859699658,0.9862772430479587,1
35,51543.73,17222.74,0.8181,39878.21,24,0,98.58,4.4,2,2868.37,2,6.3,7394.1,1,0.3341384102327453,0.14345294762052624,0.6677910193797035,1
20,32418.71,33755.36,0.7225,13886.06,48,0,79.49,2.2,3,1656.23,1,0.4,30802.3475,0,1.0412308200714577,0.9501410604879053,0.6130644926768196,0
24,53667.98,24970.1,0.3896,17981.41,60,1,76.23,3.5,8,2597.02,3,4.7,6310.85,1,0.46526998034087974,0.11759060057565814,0.5806859136382496,1
60,12000.0,13015.22,0.7134,9814.29,24,0,97.08,6.8,1,506.76,2,33.2,19591.22,1,1.0846016665762832,1.6326016665306167,0.50675999995777,0
35,61738.07,0.0,0.7951,23427.5,36,1,81.23,16.7,4,3123.23,1,10.9,646.75,1,0.0,0.010475708100196917,0.6070607649282354,1
61,64045.49,15653.14,0.7482,28892.59,12,0,71.26,11.1,2,2831.35,2,13.5,5084.51,1,0.24440659287259092,0.07938904050731146,0.5305010547888618,0
55,88512.73,17898.37,0.6733,10511.23,36,0,91.68,12.3,9,3415.13,3,12.5,2418.74,1,0.2022123823296128,0.027326464791817783,0.46300187554419575,0
54,51120.1,11938.44,0.0562,31337.96,12,0,70.87,12.1,7,2119.48,4,26.1,19445.33,1,0.23353710183991158,0.380385210506623,0.4975295431640876,0
50,63169.71,8194.21,0.6565,15466.73,24,0,77.71,1.4,6,2957.23,3,3.4,5589.23,1,0.1297173914502739,0.08847958934608881,0.5617686071289267,0
61,37774.24,16273.32,0.4787,14652.09,60,1,92.13,14.6,4,1648.27,4,9.0,7497.26,1,0.4308046965225295,0.19847546899160712,0.5236171528395113,1
48,47871.46,7461.91,0.9523,31299.38,60,0,97.26,1.3,1,2264.33,3,8.9,10948.47,1,0.15587387557939797,0.22870557947827982,0.567602492161977,1
28,24496.29,29979.59,0.605,13748.59,12,0,84.24,10.0,9,1414.01,2,8.0,5200.75,1,1.2238420592986186,0.21230765964101878,0.6926812182296714,0
21,51104.21,27133.96,0.6061,5965.02,48,0,80.19,4.4,3,1722.23,2,0.4,4488.08,1,0.5309535163437424,0.08782211876305647,0.4044042555318945,0
35,48893.82,20263.3,0.9842,27436.57,12,0,63.05,9.1,3,2845.21,3,9.4,4105.89,0,0.41443478950070917,0.08397564354587195,0.6982992942523555,1
21,60984.0,15717.68,0.1017,18682.98,12,0,84.68,20.2,6,1634.67,1,2.0,14734.2,1,0.2577344877302615,0.24160763478549116,0.32165879574443035,0
66,42528.06,9718.69,0.2808,31980.59,24,0,73.06,10.4,6,1924.87,4,8.3,30802.3475,1,0.22852417908955822,0.7242829204829875,0.5431341095610019,0
51,56666.91,14833.7,0.653,28329.91,36,0,80.58,8.5,4,3180.87,0,6.2,3939.48,1,0.2617700523945673,0.06951993676610353,0.6735931075000632,0
46,48332.4,28114.38,0.3189,2517.02,48,0,89.78,1.2,5,1373.37,1,8.3,11206.98,1,0.581688060171196,0.23187302926749193,0.34098120514725144,0
41,48370.01,21949.23,0.3492,33155.34,12,1,85.61,9.8,5,2805.8,2,11.8,21044.35,1,0.4537776609834528,0.4350702015477137,0.6960842058809564,1
39,56607.25,16629.54,0.8848,38997.5,24,0,63.88,0.9,6,3148.34,2,5.7,30802.3475,1,0.29377049759008306,0.5441413864735676,0.6674070900694274,1
19,55810.46,22391.79,0.5778,30336.04,48,0,75.89,3.6,3,2984.19,4,0.5,8634.71,1,0.4012113499798925,0.15471490469430432,0.6416410113688071,0
61,70223.48,19364.89,0.1108,30738.6,60,1,67.98,3.5,9,2989.17,0,10.0,2021.28,1,0.2757608993419899,0.028783535079309894,0.5107983825280263,1
23,52587.14,18170.22,0.3146,17523.28,60,0,66.04,3.7,7,1689.38,0,3.1,7847.64,1,0.3455259213498676,0.14923116183634952,0.38550413655533455,0
59,48002.29,22844.51,0.0845,15233.05,24,1,68.81,6.4,4,1342.75,4,15.7,10650.51,1,0.4759045870420785,0.2218750397070249,0.3356714856658782,1
42,51383.85,19136.22,0.555,22124.45,48,0,96.83,2.5,3,1395.4,0,5.9,6525.69,1,0.3724170142880999,0.126998852749901,0.3258767102829805,0
38,40706.72,21868.41,0.1798,29199.05,36,1,88.5,3.0,7,1815.51,3,13.2,3678.08,1,0.5372186705158947,0.09035559730456406,0.5351971369706231,1
33,47801.78,16291.1,0.85,28947.34,24,0,96.32,5.4,5,2314.04,2,4.0,3751.23,1,0.34080530054862385,0.07847469278176514,0.5809089117480373,1
48,95623.17,12966.99,0.5758,15622.17,36,0,80.26,5.7,2,3093.68,0,13.9,16130.86,1,0.1356051049119622,0.16869196032542438,0.388233939531724,0
31,36746.42,10614.7,0.0682,14608.41,12,2,60.04,2.9,6,1517.99,3,1.6,30802.3475,1,0.28886351377116837,0.8382407728198219,0.49571849446842126,1
56,49426.87,9661.52,0.3049,5098.47,36,0,61.38,0.3,3,2106.67,3,12.1,11660.5,1,0.1954710059488802,0.23591418998945482,0.5114635015223205,0
45,47250.23,2158.64,0.614,26469.2,24,1,65.79,1.5,7,2593.57,2,6.0,6071.59,1,0.04568528026116094,0.12849863376054468,0.6586812381514613,1
49,50056.57,7704.48,0.3388,16102.19,48,0,91.23,14.4,5,1461.57,4,8.6,3836.58,1,0.15391546004542628,0.07664488397673583,0.35038037963147733,0
45,48375.21,7473.17,0.5129,16989.55,36,0,68.07,13.1,7,2495.78,0,21.3,1764.27,1,0.15448346373784252,0.03647053935194347,0.6191055294515703,0
68,60584.8,10941.24,0.9012,37278.75,12,0,64.06,5.2,4,3072.0,3,18.0,3547.18,1,0.18059381230637728,0.05854900899138812,0.6084694510733968,1
66,20796.5,27497.95,0.353,25983.89,48,0,94.44,1.0,1,992.09,3,9.8,177.08,1,1.3222393190526176,0.008514894332771627,0.5724559420781162,0
26,75743.43,13739.5,0.3392,23228.99,60,1,69.14,0.5,1,2519.39,1,6.3,4083.21,1,0.18139527084815946,0.053908437998465245,0.39914590611490475,1
62,67651.66,16934.14,0.8134,28301.97,60,0,80.1,14.9,7,1807.38,1,13.6,1973.75,1,0.2503137395261208,0.029175189492332117,0.3205916898370182,1
39,30142.57,17186.56,0.3224,34206.14,48,1,73.58,10.3,9,1539.98,3,13.0,257.58,1,0.5701756684791583,0.008545389460535536,0.6130784468406949,1
49,12000.0,27700.65,0.0864,3825.19,24,0,95.86,2.5,6,523.99,4,22.3,1270.46,1,2.3083874998076346,0.10587166665784403,0.5239899999563341,0
22,35458.56,10395.32,0.1873,14343.72,36,1,88.19,5.0,3,1628.54,0,1.4,23183.68,1,0.293168137671322,0.653824633582023,0.5511357483058777,1
40,50146.67,13219.82,0.9398,17678.65,36,0,78.16,12.3,9,2678.28,2,12.1,3182.14,1,0.2636230880283053,0.06345665624330675,0.6409071629154856,1
22,106605.84,14150.41,0.9246,10216.58,48,3,94.52,0.7,9,3134.5,0,0.5,7723.14,1,0.13273578633091082,0.07244574968808046,0.352832452702846,2
59,65865.14,24092.28,0.2303,17347.78,36,0,89.07,3.4,1,2099.51,4,15.4,2864.02,1,0.36578195992044077,0.043483092876694975,0.3825106877419147,0
49,18848.21,25752.85,0.5524,4488.65,60,0,92.36,12.6,5,735.66,1,22.5,10615.84,1,1.3663286857814971,0.5632280200314392,0.46836914484354913,0
27,41206.89,18796.67,0.1446,29221.79,48,0,99.1,9.1,3,1516.33,3,5.9,1745.77,1,0.456153570423389,0.04236597326218101,0.44157566852432745,0
56,53935.75,24863.27,0.6712,14824.95,36,0,68.13,1.7,9,3056.24,4,10.3,5950.58,1,0.460979406044025,0.11032719485479803,0.679973486960319,0
32,60073.67,16421.29,0.1916,22009.56,12,0,68.1,15.2,7,2138.89,1,1.6,2529.62,1,0.2733525353075091,0.04210863095192771,0.4272534040216412,0
24,28705.02,13619.17,0.0588,20513.09,24,1,82.26,1.1,4,1578.17,1,3.2,7867.68,1,0.4744525521851421,0.27408725023448555,0.6597466226931824,1
46,52300.2,24429.79,0.8184,25574.19,12,0,81.3,1.2,5,2235.1,0,5.1,1042.6,1,0.4671070091420854,0.019934914206447874,0.5128316908823899,1
64,40647.22,18900.94,0.3289,2000.0,12,1,94.76,0.5,9,1146.47,4,30.8,8843.83,1,0.46499957437519707,0.21757527328516993,0.33846447554498277,1
20,32924.83,9115.75,0.1164,24502.64,36,0,66.24,0.6,4,1561.6,0,0.9,13119.32,1,0.2768655145591681,0.3984628014662957,0.56915100243284,0
36,60191.91,22979.37,0.8272,17249.08,48,0,77.0,7.2,7,3004.49,0,6.8,5955.44,1,0.3817684137223462,0.09894087095593176,0.5989821555654408,1
27,70477.54,13332.06,0.7571,24068.64,60,0,81.12,1.6,5,2145.38,3,2.5,29969.02,1,0.18916749931695737,0.4252279520479117,0.3652874376664497,0
45,71820.83,12353.41,0.6801,8205.47,48,1,78.57,10.2,1,2799.97,4,13.1,2399.58,1,0.17200316398220403,0.03341064145271768,0.4678258382635257,1
46,66487.73,22144.03,0.903,24136.74,36,0,62.68,9.7,1,1990.78,4,18.9,1044.37,1,0.3330543846160329,0.015707710279540186,0.3593047920216362,1
32,45052.61,14289.34,0.4894,32985.12,36,0,65.91,0.6,6,1392.21,1,6.0,898.12,1,0.3171700818150786,0.01993491608987948,0.37082246732496027,0
52,69291.0,18111.67,0.1355,21897.66,60,0,66.14,3.8,2,3320.26,3,5.7,4053.6,1,0.26138560563043706,0.05850110403864137,0.5750114733432191,0
23,61181.09,20295.52,0.0701,12827.59,12,0,83.84,6.7,5,2539.46,2,2.5,1566.71,1,0.33172864359997956,0.025607749060606675,0.4980872357701034,0
29,57678.84,8736.46,0.3221,13264.69,12,0,77.15,5.7,2,1503.36,2,3.6,92.53,1,0.15146733186465838,0.0016042278242488195,0.3127718934653892,0
64,42766.14,18078.8,0.0951,25762.41,48,0,67.13,0.5,1,2401.52,4,21.2,2592.5,1,0.4227363049266841,0.06062038799712529,0.6738564668058923,0
55,45062.48,25795.78,0.5348,25696.44,24,0,89.47,1.9,8,2163.91,4,5.9,2679.42,1,0.5724447478129822,0.05946010960649613,0.5762425858369037,0
30,56477.74,7348.26,0.0242,23565.42,36,0,92.12,4.7,4,1511.63,3,1.8,1349.69,1,0.1301089597400656,0.023897733867823012,0.32118069879706274,0
46,103797.49,18599.27,0.4449,19624.75,60,0,68.41,4.4,5,4929.34625,1,17.2,4899.73,1,0.1791880516553995,0.04720470600929555,0.5698803988365241,0
36,61024.85,8364.26,0.1849,22029.6,48,1,88.91,8.4,6,3229.51,2,8.0,30802.3475,1,0.13706317999737708,0.5047508924560281,0.6350547358881661,1
20,42776.23,23171.18,0.3709,19350.91,60,1,62.54,0.3,6,1647.75,0,0.8,24765.21,1,0.5416835471348997,0.5789479343883519,0.462242698796452,1
25,38352.21,23095.24,0.6715,16191.19,12,0,94.24,3.3,4,1923.33,0,5.4,190.85,1,0.6021879834147188,0.004976245175832729,0.6017895709112515,0
25,45164.67,12165.42,0.3539,27574.77,12,0,98.51,9.5,2,1565.53,0,1.6,17134.28,1,0.2693569996134289,0.379373523588695,0.4159525575983185,0
37,98545.87,32677.03,0.3445,23101.17,48,0,66.23,25.3,2,2862.07,3,13.9,2536.39,1,0.331592079908254,0.025738166398797453,0.34851627977561606,0
64,47014.87,23853.0,0.9809,32905.42,24,0,91.45,0.7,1,2696.45,3,31.4,7707.36,1,0.507350121344431,0.16393451688446792,0.6882375724810418,1
21,73137.41,20655.43,0.7144,31168.65,12,0,63.89,5.2,5,1839.08,4,1.4,6294.5,1,0.2824194895569529,0.08606402660299205,0.3017465343618027,0
68,47481.44,20204.89,0.5136,22774.81,60,0,98.45,0.0,6,2015.56,1,20.8,30802.3475,1,0.4255323764311795,0.6487239540197448,0.5093931439208795,0
38,60223.69,22871.42,0.5778,25953.81,36,1,78.08,2.2,2,1702.65,0,3.7,9217.03,1,0.37977447080410087,0.15304658349308975,0.3392651629227757,1
20,70834.91,7034.86,0.6178,10428.13,36,1,81.41,2.9,3,3179.24,0,0.7,9946.88,1,0.0993134599860533,0.1404234155144628,0.538588670465755,1
62,43561.94,16556.86,0.0341,19224.11,24,0,90.56,2.1,3,1095.69,1,21.1,27315.35,1,0.38007627758589085,0.6270462242814014,0.3018295328375681,0
25,42177.77,18065.52,0.0887,23426.63,48,0,69.95,4.9,7,1142.22,4,2.4,1749.35,1,0.4283185194374118,0.04147563989178481,0.3249730841548765,0
40,88177.39,11798.91,0.6462,4172.64,24,1,75.95,0.1,8,4277.76,4,16.3,6803.4,1,0.13380879157192327,0.0771558332575147,0.5821573988458703,1
33,74691.86,18718.36,0.3672,24294.22,60,0,62.8,11.9,2,3883.03,4,2.0,1306.72,1,0.25060776368066606,0.017494811348686527,0.6238478998832826,0
30,70813.45,24853.55,0.0643,10407.73,24,0,84.58,1.9,5,3644.85,1,3.7,1164.64,1,0.35097216700568934,0.016446593125791126,0.6176538496483698,0
20,70745.53,11625.85,0.3016,11504.16,36,1,91.97,0.8,7,2178.76,3,1.5,12440.24,1,0.1643333508115024,0.17584489083372698,0.3695656813883568,1
65,64191.51,14564.61,0.1377,14705.14,12,0,94.07,2.8,8,1616.07,1,7.4,9202.22,1,0.2268930891292806,0.14335571791124158,0.3021091106860999,0
26,95355.52,8435.32,0.908,19694.93,12,1,81.45,3.6,3,4765.22,0,3.4,1185.53,1,0.08846179015028745,0.012432735933772553,0.5996783405868934,2
31,55878.17,704.09,0.2089,6719.71,48,0,90.63,0.3,6,1738.45,4,8.1,7361.27,1,0.012600448439657196,0.1317378503961075,0.37333720842373086,0
30,66545.25,21231.46,0.1508,28566.43,60,0,66.0,8.0,9,2370.87,4,4.0,29524.56,1,0.3190529752263452,0.44367644572011267,0.42753524856503605,0
24,25981.74,14794.13,0.6236,21774.18,48,1,89.74,6.7,4,887.46,0,4.0,1495.94,1,0.5694048974175938,0.05757659032622232,0.40988478830094194,1
32,38500.79,15380.64,0.5215,39249.79,24,1,60.18,3.6,6,2158.13,2,2.9,1809.32,0,0.39948894554113074,0.04699436037424182,0.6726500936559315,1
24,30983.62,7105.81,0.5744,23000.8,24,0,67.79,1.0,4,1680.42,1,4.7,11062.08,1,0.22934085816217278,0.3570299403246932,0.6508290509420517,0
55,80481.27,13515.97,0.4372,25708.05,24,0,85.39,13.1,5,3228.87,0,20.4,2577.93,1,0.1679393230230097,0.032031427933082675,0.48143425171494647,0
51,12000.0,23772.75,0.4678,11461.36,60,0,72.82,7.9,3,616.88,2,10.1,14125.61,1,1.9810624998349113,1.1771341665685722,0.6168799999485933,0
58,46953.8,15006.57,0.7732,8181.9,12,0,76.42,1.3,4,2340.29,2,6.0,25358.77,1,0.3196028862345624,0.5400791842078793,0.5981087792553934,0
39,12000.0,15233.47,0.2255,26191.56,36,0,93.04,6.7,3,488.09,4,10.3,78.71,1,1.2694558332275452,0.006559166666120069,0.48808999995932584,0
41,38374.24,16660.23,0.3986,9067.1,36,1,82.84,0.5,4,1082.26,1,11.8,3877.36,1,0.4341513994691712,0.10104069813236587,0.338433282318075,1
66,45181.02,5108.94,0.9487,26418.49,24,0,75.96,0.6,6,2294.78,2,19.7,8727.1,1,0.11307712840230084,0.19315854311847858,0.6094895599831636,1
54,82697.42,19999.36,0.1962,37065.24,24,0,78.63,2.9,2,3935.72,3,27.2,7234.67,1,0.24183777437987986,0.08748362403461338,0.571101734484932,0
61,62932.56,4958.42,0.2979,29457.69,24,0,93.94,6.0,1,1901.32,4,14.0,7886.58,1,0.07878942156367405,0.12531795941361168,0.36254428549605255,0
18,38337.17,7483.08,0.1977,25704.47,60,0,79.42,12.5,8,1579.92,1,0.0,11724.33,1,0.19519124650580127,0.305821478207551,0.4945341557424679,0
27,76319.27,6606.28,0.0301,22694.97,36,0,95.01,17.7,3,3930.58,0,1.3,16443.98,1,0.0865611004915723,0.21546301477706137,0.6180216346327996,0
60,55356.65,13598.2,0.2744,16160.4,48,0,69.88,5.9,4,2801.68,4,17.6,3289.09,1,0.24564709027288237,0.05941634835093135,0.607337329831062,0
33,55751.34,12180.38,0.0555,18854.39,12,1,81.35,7.6,4,3198.69,4,9.7,13859.65,1,0.2184769011790842,0.24859761217849477,0.6884907160852369,1
63,30946.57,14990.2,0.1616,14345.71,48,1,74.76,3.6,4,1251.55,1,28.0,796.06,1,0.484389707793646,0.02572369086377832,0.4853074185447593,1
25,35199.73,7757.95,0.3654,6845.96,12,0,83.65,0.3,8,1849.53,3,3.0,12114.93,1,0.22039799736474117,0.3441767877099007,0.6305264273154786,0
66,38498.05,23043.96,0.0303,20354.27,60,0,83.02,0.7,4,971.89,2,33.6,17998.53,1,0.5985747329904092,0.46751796518349575,0.302942097059385,0
42,55929.23,21672.22,0.7479,31078.89,12,0,82.85,17.7,3,2596.21,1,18.4,26901.51,1,0.3874936236313732,0.4809919607246337,0.5570346668359811,0
67,56557.71,13609.49,0.7897,7112.01,60,0,81.11,2.5,6,1939.66,1,19.8,10287.73,1,0.2406301457353802,0.18189792337451607,0.41154282943189285,0
29,85881.85,11173.07,0.4132,33984.96,36,1,78.18,7.4,2,2594.52,0,3.8,3788.05,1,0.13009815228560984,0.04410768980821783,0.3625240955992154,1
42,62701.1,10365.14,0.975,32171.84,12,0,96.41,1.2,9,3110.5,0,13.0,10594.02,1,0.16531033745555804,0.1689606721386234,0.595300560905705,1
34,12000.0,12518.84,0.6754,23969.99,24,0,70.72,3.8,5,448.46,4,12.8,1942.12,0,1.0432366665797304,0.16184333331984638,0.4484599999626283,0
43,60252.84,3798.04,0.7388,24050.45,24,1,77.36,0.8,7,2739.31,1,3.2,11948.24,1,0.06303503701961542,0.1983016900083332,0.5455629975193608,1
63,25999.67,7323.14,0.1985,18137.54,60,0,68.45,8.3,1,1369.75,2,16.0,20916.19,1,0.28166280570939317,0.8044790568186259,0.632200331749126,0
65,35680.58,21880.96,0.8307,20420.17,36,2,73.29,0.9,2,1531.39,4,20.8,30701.17,0,0.6132456366849068,0.8604448133729763,0.5150331076312371,2
31,38756.61,17414.5,0.9361,15364.15,60,1,69.96,6.1,3,1536.96,2,10.2,2045.55,0,0.44932980463334304,0.05277938395404604,0.4758806304143763,2
58,41733.23,28074.2,0.2416,20316.38,48,0,86.79,0.8,4,1907.14,4,27.1,9621.36,1,0.6727061384735208,0.23054434079915348,0.5483802715354555,0
53,27497.01,12606.44,0.6827,21398.26,48,0,88.3,8.5,3,1600.39,0,10.8,30802.3475,1,0.45846584772459026,1.1202071606650976,0.6984279381395131,0
